angle,std_result,my_result,abs_error,rel_error,std_time,my_time,diff,speedup_ratio
-54478.6,0.200601,0.200601,2.32598e-007,1.15951e-006,6002000,481829000,-475827000,0.0124567
95716.8,-0.942133,-0.942133,2.00943e-007,2.13285e-007,5000000,474850000,-469850000,0.0105296
-746718,0.571047,0.571046,1.28419e-006,2.24883e-006,5000000,478382000,-473382000,0.0104519
-515221,-0.172259,-0.172259,3.54229e-007,2.05638e-006,5999000,477386000,-471387000,0.0125664
848961,0.925366,0.925367,5.48113e-007,5.9232e-007,6005000,478399000,-472394000,0.0125523
-510743,-0.918204,-0.918204,2.71694e-007,2.95897e-007,4998000,481555000,-476557000,0.0103789
210673,-0.571359,-0.571359,1.74568e-007,3.05531e-007,5000000,482140000,-477140000,0.0103704
727516,-0.996074,-0.996074,8.55471e-008,8.58842e-008,5734000,476609000,-470875000,0.0120308
-464266,-0.999975,-0.999975,6.98388e-009,6.98406e-009,6000000,481386000,-475386000,0.012464
834325,-0.181738,-0.181739,1.11692e-006,6.1458e-006,6000000,488715000,-482715000,0.0122771
-661553,-0.460152,-0.460152,5.99173e-007,1.30212e-006,6013000,488641000,-482628000,0.0123056
-53353.2,-0.465078,-0.465079,1.33691e-006,2.87459e-006,5509000,484747000,-479238000,0.0113647
435867,0.254663,0.254662,7.39301e-007,2.90305e-006,5794000,486590000,-480796000,0.0119074
-806296,-0.176967,-0.176965,1.61052e-006,9.1007e-006,5177000,485850000,-480673000,0.0106556
-135895,-0.963127,-0.963127,6.72077e-010,6.97807e-010,5011000,483088000,-478077000,0.0103729
-817336,-0.693508,-0.693509,6.47247e-007,9.33294e-007,5002000,485498000,-480496000,0.0103028
-873089,-0.209638,-0.209636,1.82874e-006,8.72336e-006,6001000,479613000,-473612000,0.0125122
-205412,-0.533169,-0.53317,1.52655e-006,2.86317e-006,6000000,476586000,-470586000,0.0125895
515705,-0.054837,-0.0548379,9.03876e-007,1.6483e-005,5002000,477024000,-472022000,0.0104858
-290396,0.212767,0.212768,6.50098e-007,3.05544e-006,6508000,474214000,-467706000,0.0137238
-836800,0.776718,0.776717,9.88972e-007,1.27327e-006,5482000,481851000,-476369000,0.011377
394212,-0.804604,-0.804604,4.55771e-007,5.66454e-007,5000000,486379000,-481379000,0.01028
968481,-0.664483,-0.664481,1.29522e-006,1.94922e-006,6000000,482801000,-476801000,0.0124275
778820,0.13759,0.13759,6.71186e-007,4.87817e-006,5000000,479936000,-474936000,0.0104181
726433,0.538828,0.53883,1.49628e-006,2.77692e-006,5835000,480749000,-474914000,0.0121373
862300,0.983121,0.983121,1.80583e-007,1.83683e-007,6219000,484961000,-478742000,0.0128237
-696384,-0.187711,-0.187711,2.35199e-007,1.25299e-006,6000000,481504000,-475504000,0.012461
297840,-0.976972,-0.976972,2.45902e-007,2.51698e-007,5001000,484086000,-479085000,0.0103308
-529022,0.248083,0.248083,1.70534e-007,6.87407e-007,6164000,482018000,-475854000,0.0127879
-706140,0.999977,0.999977,4.10898e-009,4.10907e-009,6000000,480768000,-474768000,0.01248
-314616,0.829843,0.829843,5.97321e-007,7.198e-007,6000000,477223000,-471223000,0.0125727
160983,0.948005,0.948006,5.99814e-007,6.32711e-007,4999000,477057000,-472058000,0.0104788
-722497,0.258066,0.258066,1.08363e-007,4.19906e-007,6001000,482471000,-476470000,0.0124381
506656,-0.967073,-0.967073,1.75249e-007,1.81216e-007,5000000,483011000,-478011000,0.0103517
366011,-0.0424719,-0.0424723,4.59964e-007,1.08299e-005,6000000,481251000,-475251000,0.0124675
271377,-0.0861175,-0.0861169,6.25032e-007,7.25789e-006,5000000,488747000,-483747000,0.0102302
209102,-0.704009,-0.704009,1.90484e-007,2.70571e-007,5476000,494612000,-489136000,0.0110713
67073.5,0.484128,0.484128,1.59755e-007,3.29986e-007,5999000,493863000,-487864000,0.0121471
641915,-0.518788,-0.518788,1.38693e-007,2.67339e-007,6000000,501078000,-495078000,0.0119742
909435,0.791076,0.791076,2.90057e-008,3.66662e-008,6000000,489050000,-483050000,0.0122687
878713,-0.263154,-0.263153,7.52675e-007,2.8602e-006,5999000,487577000,-481578000,0.0123037
939041,0.417777,0.417778,6.794e-007,1.62623e-006,6000000,487941000,-481941000,0.0122966
434630,-0.0196784,-0.0196799,1.49347e-006,7.58939e-005,6001000,489129000,-483128000,0.0122687
-108552,0.453373,0.453373,7.44921e-007,1.64306e-006,5417000,491431000,-486014000,0.0110229
171496,-0.0632484,-0.0632495,1.07815e-006,1.70463e-005,5994000,492314000,-486320000,0.0121752
61902.6,0.578374,0.578373,1.00324e-006,1.73459e-006,5003000,489992000,-484989000,0.0102104
402292,-0.998894,-0.998894,7.89607e-008,7.90481e-008,4995000,489999000,-485004000,0.0101939
-257170,0.923255,0.923254,7.23563e-007,7.83709e-007,5004000,490266000,-485262000,0.0102067
-910711,-0.788395,-0.788396,6.30344e-007,7.99528e-007,5994000,498754000,-492760000,0.0120179
873418,-0.998313,-0.998313,1.45491e-008,1.45737e-008,6000000,499967000,-493967000,0.0120008
-619098,-0.438627,-0.438628,3.41472e-007,7.78502e-007,6002000,508716000,-502714000,0.0117983
-692897,-0.371887,-0.371886,1.05583e-006,2.83911e-006,5269000,505266000,-499997000,0.0104282
-126742,0.919949,0.91995,5.68179e-007,6.1762e-007,6327000,507822000,-501495000,0.0124591
-397359,0.621786,0.621787,4.49207e-007,7.22446e-007,5443000,504332000,-498889000,0.0107925
-439998,0.822138,0.822138,2.05686e-007,2.50184e-007,7122000,511984000,-504862000,0.0139106
-865976,-0.946784,-0.946784,1.16712e-007,1.23272e-007,5999000,500507000,-494508000,0.0119858
-880107,-0.925291,-0.925291,6.59129e-007,7.12348e-007,5996000,499682000,-493686000,0.0119996
109069,-0.789336,-0.789336,4.6371e-007,5.87468e-007,5810000,497020000,-491210000,0.0116897
